"Brand","Model","Year","Engine_Size","Fuel_Type","Transmission","Mileage","Doors","Owner_Count","Price","Region","car_age","mileage_per_year","high_mileage_indicator","age_mileage_interaction","mileage_per_engine_size","owner_impact_score","luxury_brand_indicator","engine_size_per_door","transmission_fuel_combo","fuel_type_efficiency_score","brand_mean_price_ratio","model_popularity_score","doors_category","rare_model_indicator","log_price","log_mileage","age_x_mileage","brand_x_region","owner_stability_score","transmission_popularity","fuel_efficiency_per_mile","estimated_original_price","depreciation_rate","region_price_deviation","mileage_variance","Fuel_Type_encoded","Transmission_encoded","Region_encoded","doors_category_encoded","transmission_fuel_combo_encoded","brand_x_region_encoded","cpi_year","inflation_adjustment","price_inflation_adjusted","original_price_inflation_adjusted","outlier_flag"
"Chevrolet","Equinox",2005,1.9,"Diesel","Manual",230974,5,4,2880,"North America",19,12156.5263157895,1,4388506,121565.263157895,0.8,0,0.38,"Manual-Diesel",8192.595142,0.320446010615017,306,"SUV/Family",0,7.96554557312999,12.3500604290567,4619480,"Chevrolet-North America",0.2,0.33841980332316,0.709334020970242,12295.1410881034,470.757054405172,0.325276711054294,0.769913333282006,0,1,3,1,4,15,198.1,1.61420999495204,1784.1544836213,19846.9396337621,0
"Chevrolet","Malibu",2010,4.2,"Electric","Semi-Automatic",56454,2,5,12170,"Asia",14,4032.42857142857,0,790356,13441.4285714286,1,0,2.1,"Semi-Automatic-Electric",9818.188368,1.35410692680026,317,"Sports",0,9.40672918598157,10.9411814262348,846810,"Chevrolet-Asia",0.166666666666667,0.332429072001808,2.60802963608351,36144.8436034429,1598.3229068962,1.37451999080929,0.250906666649939,1,2,1,3,9,13,220.472,1.45041093653616,8390.72547885232,52424.8764618227,0
"Chevrolet","Malibu",2001,3.2,"Petrol","Automatic",6708,3,3,8965,"Africa",23,291.652173913043,0,154284,2096.25,0.6,0,1.06666666666667,"Automatic-Petrol",8165.243868,0.997499474015148,317,"SUV/Family",0,9.10108338603923,8.8110561229431,160992,"Chevrolet-Africa",0.25,0.329151124675031,29.1096038074866,51163.4154728535,1758.26731136889,1.01253670645894,0.0186333333320911,3,0,0,1,3,12,177.4,1.80256482525366,4973.46884528184,92225.3730712047,0
"Volkswagen","Passat",2012,2.9,"Hybrid","Semi-Automatic",127902,3,5,9041,"South America",12,10658.5,0,1534824,44104.1379310345,1,0,0.966666666666667,"Semi-Automatic-Hybrid",9045.843182,1.0151314937284,315,"SUV/Family",0,9.10952506673737,11.7590196246612,1662726,"Volkswagen-South America",0.166666666666667,0.332429072001808,0.919328940046124,23224.0596366555,1091.00458743504,1.0211203974451,0.655907692263965,2,2,5,1,10,59,231.221,1.38298424451066,6537.3123633805,32118.5085710706,0
"Toyota","Corolla",2012,1.1,"Electric","Manual",128818,2,3,8223,"North America",12,10734.8333333333,0,1545816,117107.272727273,0.6,0,0.55,"Manual-Electric",9818.188368,0.940539199089118,310,"Sports",0,9.0146903849709,11.7661558344408,1674634,"Toyota-North America",0.25,0.33841980332316,0.990727765708564,21122.822961201,992.294073938539,0.92873277604148,0.660605128161088,1,1,3,3,5,51,231.221,1.38298424451066,5945.83780157924,29212.5313549291,0
"Audi","A4",2023,4.5,"Electric","Manual",212450,5,4,13251,"Oceania",1,212450,0,212450,47211.1111111111,0.8,1,0.9,"Manual-Electric",9818.188368,1.49359348351823,328,"SUV/Family",0,9.49182830026464,12.266461945543,424900,"Audi-Oceania",0.2,0.33841980332316,0.0924273564664018,15320.8463406174,1034.92317030871,1.4966117007571,7.08166666619456,1,1,4,1,5,4,308.735,1.03575882229096,12793.5188335548,15868.7017622587,0
"Kia","Optima",2018,3.6,"Electric","Semi-Automatic",140900,3,2,12282,"North America",6,23483.3333333333,0,845400,39138.8888888889,0.4,0,1.2,"Semi-Automatic-Electric",9818.188368,1.38590391831848,319,"SUV/Family",0,9.41589005488934,11.8558056978868,986300,"Kia-North America",0.333333333333333,0.332429072001808,0.487749498435138,20412.13599641,1161.44799948714,1.38716964068363,1.3419047618153,1,2,3,1,9,39,252.767,1.26509789648174,9708.33959502775,25823.3503117575,0
"Ford","Explorer",2002,3.8,"Hybrid","Automatic",64330,4,5,9713,"Asia",22,2924.09090909091,0,1415260,16928.9473684211,1,0,0.95,"Automatic-Hybrid",9045.843182,1.0945855205387,316,"Sedan",0,9.18122047340233,11.071781364405,1479590,"Ford-Asia",0.166666666666667,0.329151124675031,3.23301777983932,51552.0063216596,1819.0872313765,1.0970182966911,0.186463768103511,2,0,1,2,2,19,181.8,1.75893839383938,5522.08083808928,90676.8031986176,0
"Toyota","Corolla",2021,2.4,"Petrol","Automatic",273754,3,4,8824,"Asia",3,91251.3333333333,1,821262,114064.166666667,0.8,0,0.8,"Automatic-Petrol",8165.243868,1.00928102794143,310,"SUV/Family",0,9.08523056093334,12.5199851718782,1095016,"Toyota-Asia",0.2,0.329151124675031,0.119306012872683,11795.9712453684,742.992811342089,0.996611700813574,4.5625666663625,3,0,1,1,3,49,280.806,1.1387755247395,7748.67373622078,13432.9633447564,0
"Honda","Civic",2019,1.2,"Electric","Automatic",257244,5,2,9355,"Europe",5,51448.8,1,1286220,214370,0.4,0,0.24,"Automatic-Electric",9818.188368,1.07718943795095,317,"SUV/Family",0,9.14366623870819,12.4577803298091,1543464,"Honda-Europe",0.333333333333333,0.329151124675031,0.228995647067055,14459.261112943,850.710185490505,1.05658459441421,2.85826666647612,1,0,2,1,1,26,258.63,1.23641882225573,7566.20639512157,17877.7025959531,0
"Chevrolet","Equinox",2002,1.6,"Petrol","Automatic",150118,5,5,4797,"South America",22,6823.54545454545,0,3302596,93823.75,1,0,0.32,"Automatic-Petrol",8165.243868,0.533742886430637,306,"SUV/Family",0,8.47574600150206,11.919176930485,3452714,"Chevrolet-South America",0.166666666666667,0.329151124675031,1.25082828117569,25460.2053253373,898.400231536403,0.541789021849809,0.435124637652151,3,0,5,1,3,17,181.8,1.75893839383938,2727.21319677899,44782.9326617697,0
"Honda","Accord",2011,3.2,"Hybrid","Automatic",13236,2,1,12835,"Europe",13,1018.15384615385,0,172068,4136.25,0.2,0,1.6,"Automatic-Hybrid",9045.843182,1.47789700011763,340,"Sports",0,9.45993109330524,9.4906956690415,185304,"Honda-Europe",0.5,0.329151124675031,9.55787204135849,35451.4981852652,1615.46415609037,1.44962728693815,0.0630285714243695,2,0,2,3,2,26,227.223,1.40731792116115,9120.18514580564,49891.5287281356,0
"Hyundai","Tucson",2005,4.2,"Electric","Manual",205173,3,1,7696,"North America",19,10798.5789473684,0,3898287,48850.7142857143,0.2,0,1.4,"Manual-Electric",9818.188368,0.881987408021509,316,"SUV/Family",0,8.94845599234554,12.2316088046741,4103460,"Hyundai-North America",0.5,0.33841980332316,0.956971082639271,32855.3492409875,1257.96746204938,0.869211655650642,0.683909999954406,1,1,3,1,5,33,198.1,1.61420999495204,4767.65725901024,53035.4331324422,0
"Volkswagen","Tiguan",2019,3.1,"Petrol","Semi-Automatic",187947,4,3,9141,"Africa",5,37589.4,0,939735,60628.064516129,0.6,0,0.775,"Semi-Automatic-Petrol",8165.243868,1.02635958236603,338,"Sedan",0,9.12052506765382,12.143915287173,1127682,"Volkswagen-Africa",0.25,0.332429072001808,0.260658053917735,14128.4987529035,831.249792150583,1.03241472769004,2.08829999986078,3,2,0,2,11,54,258.63,1.23641882225573,7393.12588538816,17468.7417883065,0
"Kia","Sportage",2010,3.5,"Hybrid","Semi-Automatic",215054,2,1,7298,"Africa",14,15361,0,3010756,61444,0.2,0,1.75,"Semi-Automatic-Hybrid",9045.843182,0.823508125377648,299,"Sports",0,8.89535561699639,12.2786444383644,3225810,"Kia-Africa",0.5,0.332429072001808,0.630902862476694,21675.026180602,958.468412040135,0.824260221275778,0.955795555491836,2,2,0,3,10,36,220.472,1.45041093653616,5031.67744820577,31437.6950220527,0
"Hyundai","Sonata",2015,1.8,"Diesel","Semi-Automatic",100330,3,4,8393,"Asia",9,11147.7777777778,0,902970,55738.8888888889,0.8,0,0.6,"Semi-Automatic-Diesel",8192.595142,0.961865945364414,303,"SUV/Family",0,9.03515330408283,11.5162200319197,1003300,"Hyundai-Asia",0.2,0.332429072001808,0.816483470400638,17341.5430182054,894.854301820539,0.94793313745788,0.668866666622076,0,2,1,1,8,31,237.761,1.34494303102696,6240.41301852865,23323.3874295895,0
"Hyundai","Sonata",2013,3.5,"Electric","Automatic",175501,5,4,11489,"Africa",11,15954.6363636364,0,1930511,50143.1428571429,0.8,0,0.7,"Automatic-Electric",9818.188368,1.31667792759344,303,"SUV/Family",0,9.34914533485336,12.0754000198775,2106012,"Hyundai-Africa",0.2,0.329151124675031,0.671279394779874,27446.4921672324,1329.79101393603,1.29760560184125,0.975005555490555,1,0,0,1,1,30,234.719,1.36237373199443,8433.07510280666,37392.3799640282,0
"Kia","Rio",2004,2.9,"Petrol","Automatic",141489,4,5,6870,"Africa",20,7074.45,0,2829780,48789.3103448276,1,0,0.725,"Automatic-Petrol",8165.243868,0.775212499499101,310,"Sedan",0,8.83491938521639,11.8599772545277,2971269,"Kia-Africa",0.166666666666667,0.329151124675031,1.21171734314183,31536.5962049248,1174.59981928214,0.775920487827432,0.449171428541484,3,0,0,2,3,36,191.7,1.66810119979134,4118.45516378704,52606.2339667702,0
"Kia","Optima",2004,4.1,"Hybrid","Automatic",258551,4,3,6728,"Africa",20,12927.55,1,5171020,63061.2195121951,0.6,0,1.025,"Automatic-Hybrid",9045.843182,0.759189184371172,319,"Sedan",0,8.81403320165278,12.4628482455407,5429571,"Kia-Africa",0.25,0.329151124675031,0.734660778514302,30884.7480737605,1150.32133684574,0.759882538879616,0.820796825342106,2,0,0,2,2,36,191.7,1.66810119979134,4033.32843405519,51518.8853170931,0
"Volkswagen","Tiguan",2001,2.2,"Electric","Automatic",140038,3,4,7299,"North America",23,6088.60869565217,0,3220874,63653.6363636364,0.8,0,0.733333333333333,"Automatic-Electric",9818.188368,0.819538189660833,338,"SUV/Family",0,8.89549263145163,11.8496690933328,3360912,"Volkswagen-North America",0.2,0.329151124675031,1.68237295506276,41655.5236515736,1431.52181881557,0.824373164578228,0.388994444418511,1,0,3,1,1,57,177.4,1.80256482525366,4049.23024001251,75086.7817118487,0
"BMW","X5",2002,2.6,"Petrol","Automatic",61671,5,1,7566,"Africa",22,2803.22727272727,0,1356762,23719.6153846154,0.2,1,0.52,"Automatic-Petrol",8165.243868,0.875260984985743,299,"SUV/Family",0,8.93141980519298,11.0295690831938,1418433,"BMW-Africa",0.5,0.329151124675031,3.04406601880248,40156.7466106946,1416.98898307368,0.854529026332219,0.178756521727213,3,0,0,1,3,6,181.8,1.75893839383938,4301.45821280588,70633.2433852302,0
"Toyota","RAV4",2016,1.2,"Hybrid","Automatic",182486,3,4,8950,"Oceania",8,22810.75,0,1459888,152071.666666667,0.8,0,0.4,"Automatic-Hybrid",9045.843182,1.023692792393,314,"SUV/Family",0,9.0994088112689,12.1144287367334,1642374,"Toyota-Oceania",0.2,0.329151124675031,0.446108598252007,17197.9427275149,916.438080834988,1.0108425569222,1.35174814805803,2,0,4,1,2,52,242.637,1.31791523963781,6791.02853568916,22665.4308110102,0
"Toyota","RAV4",2005,1.3,"Diesel","Semi-Automatic",238522,3,3,2129,"Africa",19,12553.7894736842,1,4531918,183478.461538462,0.6,0,0.433333333333333,"Semi-Automatic-Diesel",8192.595142,0.243513067598289,314,"SUV/Family",0,7.66340766489348,12.382216828243,4770440,"Toyota-Africa",0.25,0.332429072001808,0.686889113195999,9089.01228353203,348.000614176601,0.240456290914789,0.795073333280328,0,2,0,1,8,48,198.1,1.61420999495204,1318.91142209366,14671.5744723193,0
"Honda","CR-V",2003,4.3,"Petrol","Manual",128689,2,4,6726,"Africa",21,6128.04761904762,0,2702469,29927.6744186047,0.8,0,2.15,"Manual-Petrol",8165.243868,0.774470995153189,298,"Sports",0,8.81373589230022,11.765153919846,2831158,"Honda-Africa",0.2,0.33841980332316,1.39564889633365,33199.5345313619,1203.34247869827,0.759656652274717,0.389966666640669,3,1,0,3,7,24,185.5,1.72385444743935,3901.72152294582,57231.1652548046,0
"Chevrolet","Impala",2002,2.2,"Diesel","Automatic",33220,2,5,7735,"Europe",22,1510,0,730840,15100,1,0,1.1,"Automatic-Diesel",8192.595142,0.860642323648318,336,"Sports",0,8.95351076300717,10.4109073831673,764060,"Chevrolet-Europe",0.166666666666667,0.329151124675031,5.66825160984267,41053.7186140262,1448.63993974027,0.873616444446169,0.0962898550660444,0,0,2,3,0,14,181.8,1.75893839383938,4397.53889453522,72210.9618800893,0
"Mercedes","E-Class",2017,4.4,"Petrol","Manual",188040,2,2,9839,"North America",7,26862.8571428571,0,1316280,42736.3636363636,0.4,1,2.2,"Manual-Petrol",8165.243868,1.09626658123542,308,"Sports",0,9.19410935886576,12.1444099851381,1504320,"Mercedes-North America",0.333333333333333,0.33841980332316,0.347368496043563,17582.7731174634,967.971639682929,1.11124915279972,1.56699999989553,3,1,3,3,7,45,247.805,1.2904299751821,7624.59039949965,22689.3374776008,0
"Kia","Optima",2005,2.1,"Diesel","Semi-Automatic",153712,5,2,4625,"Asia",19,8090.1052631579,0,2920528,73196.1904761905,0.4,0,0.42,"Semi-Automatic-Diesel",8192.595142,0.521886144131491,319,"SUV/Family",0,8.43923164994653,11.9428360006495,3074240,"Kia-Asia",0.333333333333333,0.332429072001808,1.06582821299404,19744.801226555,755.990061327751,0.522362773828511,0.512373333299175,0,2,1,1,8,37,198.1,1.61420999495204,2865.17864123212,31872.2554882465,0
"Mercedes","E-Class",2021,4.5,"Diesel","Automatic",218961,2,2,12020,"Europe",3,72987,0,656883,48658,0.4,1,2.25,"Automatic-Diesel",8192.595142,1.3392747541874,308,"Sports",0,9.3943272080892,12.2966489107483,875844,"Mercedes-Europe",0.333333333333333,0.329151124675031,0.14966035927203,16068.4014471133,1012.10036177832,1.35757849544188,3.64934999975671,0,0,2,3,0,44,280.806,1.1387755247395,10555.1969978891,18298.3022896614,0
"Kia","Sportage",2017,1.8,"Diesel","Semi-Automatic",224726,5,4,6505,"South America",7,32103.7142857143,1,1573082,124847.777777778,0.8,0,0.36,"Semi-Automatic-Diesel",8192.595142,0.734025809205481,299,"SUV/Family",0,8.78032639094661,12.3226371613149,1797808,"Kia-South America",0.2,0.332429072001808,0.291637051518684,11624.7524269844,639.969053373051,0.734696182433398,1.87271666654182,0,2,5,1,8,41,247.805,1.2904299751821,5040.95543741693,15000.9289858515,0
"Toyota","Camry",2017,2.8,"Hybrid","Semi-Automatic",220325,5,2,8593,"North America",7,31475,0,1542275,78687.5,0.4,0,0.56,"Semi-Automatic-Hybrid",9045.843182,0.982859459780225,308,"SUV/Family",0,9.05870319731322,12.3028590079679,1762600,"Toyota-North America",0.333333333333333,0.332429072001808,0.328442609395778,15356.1103159227,845.388789490335,0.970521797947761,1.83604166654426,2,2,3,1,10,51,247.805,1.2904299751821,6659.02076460011,19815.9850538697,0
"Hyundai","Sonata",2018,3.7,"Electric","Semi-Automatic",84324,3,1,13513,"Oceania",6,14054,0,505944,22790.2702702703,0.2,0,1.23333333333333,"Semi-Automatic-Electric",9818.188368,1.54863511494213,303,"SUV/Family",0,9.51140746403809,11.3424218009802,590268,"Hyundai-Oceania",0.5,0.332429072001808,0.814970990217121,22458.0030711194,1277.85758158848,1.52620284599885,0.803085714232175,1,2,4,1,9,34,252.767,1.26509789648174,10681.3868219842,28411.5724444536,0
"Kia","Optima",2014,1.4,"Electric","Manual",36243,2,5,10975,"North America",10,3624.3,0,362430,25887.8571428571,1,0,0.7,"Manual-Electric",9818.188368,1.23842171499311,319,"Sports",0,9.30337523794337,10.4980015381877,398673,"Kia-North America",0.166666666666667,0.33841980332316,2.97898361692503,24383.278259892,1218.93438726291,1.23955274438225,0.219654545439902,1,1,3,3,5,39,236.252,1.35353351506019,8108.40653584552,33003.5843318023,0
"Kia","Optima",2012,2,"Hybrid","Semi-Automatic",24612,4,4,10207,"South America",12,2051,0,295344,12306,0.8,0,0.5,"Semi-Automatic-Hybrid",9045.843182,1.15176040500543,319,"Sedan",0,9.2308290384035,10.1109894078604,319956,"Kia-South America",0.2,0.332429072001808,4.77547051232487,26219.2209613254,1231.70930471734,1.15281228810111,0.12621538460697,2,2,5,2,10,41,231.221,1.38298424451066,7380.41668986006,36260.7694928567,0
"BMW","X5",2010,3.4,"Diesel","Automatic",176287,5,1,8474,"South America",14,12591.9285714286,0,2468018,51849.1176470588,0.2,1,0.68,"Automatic-Diesel",8192.595142,0.980301557860056,299,"SUV/Family",0,9.0447579311865,12.0798686277205,2644305,"BMW-South America",0.5,0.329151124675031,0.697036489262742,25167.7407309429,1112.91604872953,0.957081544956282,0.783497777725545,0,0,5,1,0,11,220.472,1.45041093653616,5842.48214525839,36503.5664040662,0
"Toyota","Camry",2005,3.5,"Electric","Semi-Automatic",191537,4,3,7269,"South America",19,10080.8947368421,0,3639203,54724.8571428571,0.6,0,0.875,"Semi-Automatic-Electric",9818.188368,0.831421553955831,308,"Sedan",0,8.89137400948464,12.1628362804282,3830740,"Toyota-South America",0.25,0.332429072001808,1.0250931438684,31032.4238088278,1188.17119044139,0.820984865504745,0.638456666624103,1,2,5,2,9,53,198.1,1.61420999495204,4503.13157689,50092.8486797976,0
"Ford","Fiesta",2005,3.1,"Hybrid","Automatic",81003,5,2,9579,"Asia",19,4263.31578947368,0,1539057,26130,0.4,0,0.62,"Automatic-Hybrid",9045.843182,1.07948468045302,342,"SUV/Family",0,9.16732848138289,11.3022414700058,1620060,"Ford-Asia",0.333333333333333,0.329151124675031,2.23290749095936,40894.1515565774,1565.75757782887,1.08188389416288,0.270009999981999,2,0,1,1,2,19,198.1,1.61420999495204,5934.17215229458,66011.7481777109,0
"Hyundai","Sonata",2023,4.5,"Petrol","Manual",193657,3,3,11626,"Africa",1,193657,0,193657,43034.8888888889,0.6,0,1.5,"Manual-Petrol",8165.243868,1.33237858701378,303,"SUV/Family",0,9.3609992482613,12.1738438319787,387314,"Hyundai-Africa",0.25,0.33841980332316,0.0843259943302402,13442.016418083,908.008209041509,1.31307883427682,6.45523333290298,3,1,0,1,7,30,308.735,1.03575882229096,11224.6207802361,13922.6870944094,0
"Mercedes","GLA",2000,2.5,"Diesel","Semi-Automatic",258029,4,3,2000,"North America",24,10751.2083333333,1,6192696,103211.6,0.6,1,0.625,"Semi-Automatic-Diesel",8192.595142,0.222841057269117,292,"Sedan",0,7.60090245954208,12.4608272606878,6450725,"Mercedes-North America",0.25,0.332429072001808,0.793689997248638,12273.1567740385,410.926270961538,0.225886604898816,0.688077333287461,0,2,3,2,8,45,174.6,1.83147193585338,1092.01782503323,22477.9421959802,0
"Audi","Q5",2018,2,"Electric","Manual",257829,4,4,8343,"Africa",6,42971.5,1,1546974,128914.5,0.8,1,0.5,"Manual-Electric",9818.188368,0.940385663949332,333,"Sedan",0,9.02917814290207,12.4600518534632,1804803,"Audi-Africa",0.2,0.33841980332316,0.266554393397353,13865.6937484163,788.956249773751,0.942285972335409,2.45551428555058,1,1,0,2,5,0,252.767,1.26509789648174,6594.74655929951,17541.4599943814,0
"Chevrolet","Impala",2003,3.8,"Hybrid","Automatic",81167,3,3,9676,"Africa",21,3865.09523809524,0,1704507,21359.7368421053,0.6,0,1.26666666666667,"Automatic-Hybrid",9045.843182,1.07660958288573,336,"SUV/Family",0,9.17740387172992,11.3042640396044,1785674,"Chevrolet-Africa",0.25,0.329151124675031,2.45117626777026,47760.7338872224,1731.12426760102,1.09283939450047,0.245960606044209,2,0,0,1,2,12,185.5,1.72385444743935,5613.0028926589,82332.5535244558,0
"Audi","A3",2021,4.5,"Hybrid","Automatic",102123,4,3,15357,"Oceania",3,34041,0,306369,22694,0.6,1,1.125,"Automatic-Hybrid",9045.843182,1.73097238898117,320,"Sedan",0,9.63932667512569,11.5339332481272,408492,"Audi-Oceania",0.25,0.329151124675031,0.354297812801708,20529.3212165823,1293.08030414556,1.73447029571556,1.70204999988653,2,0,4,2,2,4,280.806,1.1387755247395,13485.5374622782,23378.2885409592,0
"Chevrolet","Equinox",2005,3.9,"Electric","Manual",236419,2,4,6771,"South America",19,12443.1052631579,1,4491961,60620.2564102564,0.8,0,1.95,"Manual-Electric",9818.188368,0.753381922873014,306,"Sports",0,8.82040406548565,12.3733609335348,4728380,"Chevrolet-South America",0.2,0.33841980332316,0.830504981665461,28906.3889956765,1106.76944978383,0.76473910088494,0.788063333280796,1,1,5,3,5,17,198.1,1.61420999495204,4194.62153076382,46660.9820347929,0
"Chevrolet","Malibu",2011,4.3,"Diesel","Automatic",247663,2,5,8246,"Asia",13,19051,1,3219619,57596.0465116279,1,0,2.15,"Automatic-Diesel",8192.595142,0.917499237337302,317,"Sports",0,9.01748351326684,12.419824230077,3467282,"Chevrolet-Asia",0.166666666666667,0.329151124675031,0.463088344852368,22776.2410623838,1037.87436159884,0.931330471997817,1.179347618969,0,0,1,3,0,13,227.223,1.40731792116115,5859.37255257603,32053.4122237792,0
"Kia","Sportage",2002,4.3,"Petrol","Semi-Automatic",37737,4,4,8245,"Oceania",22,1715.31818181818,0,830214,8776.04651162791,0.8,0,1.075,"Semi-Automatic-Petrol",8165.243868,0.930367839646301,299,"Sedan",0,9.0173622349937,10.538396324507,867951,"Kia-Oceania",0.2,0.332429072001808,4.97353307637712,43760.557203962,1544.15466104183,0.931217528695367,0.10938260868836,3,2,4,2,11,40,181.8,1.75893839383938,4687.48651395513,76972.1242018534,0
"Ford","Fiesta",2022,3.6,"Diesel","Manual",105768,2,1,12184,"Europe",2,52884,0,211536,29380,0.2,0,1.8,"Manual-Diesel",8192.595142,1.37304951943205,342,"Sports",0,9.407878894575,11.5690032951899,317304,"Ford-Europe",0.5,0.33841980332316,0.232367902600902,15147.5029122641,987.834304088028,1.37610119704358,2.35039999984331,0,1,2,3,4,20,298.808,1.07016880404808,11385.1197623329,16210.3850759325,0
"Volkswagen","Tiguan",2014,3,"Diesel","Automatic",13636,3,2,12527,"Asia",10,1363.6,0,136360,4545.33333333333,0.4,0,1,"Automatic-Diesel",8192.595142,1.40654266363629,338,"SUV/Family",0,9.43564159384419,9.52046863325779,149996,"Volkswagen-Asia",0.333333333333333,0.329151124675031,6.60354265127867,27831.3737368261,1391.30670334783,1.41484074978373,0.0826424242369147,0,0,1,1,0,55,236.252,1.35353351506019,9255.03495895552,37670.6971229601,0
